blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
4,HOLLAND CL,22,1974,Y,N,N,Y,N,N,QT,376,0,0,290,84,2,0,0,0,0,0,0,0
4,JLN MINYAK,12,1964,Y,N,N,N,N,N,CT,156,0,0,0,0,0,0,0,0,0,144,12,0
4,JLN BATU,10,1962,Y,N,N,N,N,N,KWN,119,0,0,118,1,0,0,0,0,0,0,0,0
4,LOR LEW LIAN,14,1977,Y,N,N,N,N,N,SGN,129,0,0,128,0,1,0,0,0,0,0,0,0
4,MARSILING RD,13,1973,Y,N,N,Y,N,N,WL,412,0,0,0,0,0,0,0,0,412,0,0,0
4,QUEEN'S RD,12,1973,Y,Y,N,Y,N,N,BT,185,0,0,184,0,1,0,0,0,0,0,0,0
4,TECK WHYE AVE,12,1983,Y,N,N,N,N,N,CCK,110,0,0,66,44,0,0,0,0,0,0,0,0
4,TG PAGAR PLAZA,18,1976,Y,N,N,Y,N,N,CT,199,0,0,188,0,11,0,0,0,0,0,0,0
4,TOH YI DR,13,1988,Y,N,N,Y,N,N,BT,132,0,0,0,72,60,0,0,0,0,0,0,0
4,WOODLANDS ST 12,5,2017,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
4A,BOON TIONG RD,30,2004,Y,N,N,N,N,N,BM,116,0,0,0,0,116,0,0,0,0,0,0,0
4A,JLN BATU,2,2012,N,N,Y,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
4A,JOO SENG RD,1,1999,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
4A,ST. GEORGE'S LANE,5,1994,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
4B,BOON TIONG RD,21,2003,Y,N,N,Y,N,N,BM,123,0,0,0,83,40,0,0,0,0,0,0,0
4B,ST. GEORGE'S LANE,14,1995,Y,N,N,N,N,N,KWN,123,0,0,0,88,35,0,0,0,0,0,0,0
4C,ST. GEORGE'S LANE,16,1995,Y,Y,N,N,N,N,KWN,90,0,0,0,45,45,0,0,0,0,0,0,0
40,CHAI CHEE AVE,14,1973,Y,N,N,N,N,N,BD,128,0,0,126,0,2,0,0,0,0,0,0,0
40,CIRCUIT RD,10,1965,Y,N,N,N,N,N,GL,117,0,30,84,3,0,0,0,0,0,0,0,0
40,JLN RUMAH TINGGI,22,1996,Y,N,N,N,N,N,BM,105,0,0,0,105,0,0,0,0,0,0,0,0
40,SIMS DR,12,1989,Y,N,N,N,N,N,GL,121,0,0,0,70,51,0,0,0,0,0,0,0
401,ADMIRALTY LINK,15,1999,Y,N,N,N,N,N,SB,98,0,0,0,28,70,0,0,0,0,0,0,0
401,BEDOK NTH AVE 3,13,1978,Y,N,N,Y,N,N,BD,191,0,0,166,24,0,1,0,0,0,0,0,0
401A,FAJAR RD,5,1989,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
402,ANG MO KIO AVE 10,25,1978,Y,N,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0
402,BEDOK NTH AVE 3,13,1978,Y,Y,N,N,N,N,BD,191,0,0,166,24,0,1,0,0,0,0,0,0
402,BT BATOK WEST AVE 7,17,1992,Y,N,N,N,N,N,BB,64,0,0,0,0,0,64,0,0,0,0,0,0
402,HOUGANG AVE 10,13,1984,Y,N,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0
402,TAMPINES ST 41,4,1984,Y,N,N,N,N,N,TAP,32,0,0,16,16,0,0,0,0,0,0,0,0
402,WOODLANDS ST 41,12,1985,Y,N,N,N,N,N,WL,62,0,0,6,4,10,42,0,0,0,0,0,0
403,ANG MO KIO AVE 10,12,1978,Y,N,N,Y,N,N,AMK,131,0,0,108,22,0,1,0,0,0,0,0,0
403,BEDOK NTH AVE 3,11,1979,Y,Y,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0
403,BT BATOK WEST AVE 7,14,1992,Y,N,N,N,N,N,BB,52,0,0,0,0,0,52,0,0,0,0,0,0
403,FAJAR RD,12,1988,Y,N,N,Y,N,N,BP,132,0,0,0,132,0,0,0,0,0,0,0,0
403,PANDAN GDNS,15,1978,Y,N,N,N,N,N,JE,112,0,0,0,0,112,0,0,0,0,0,0,0
403,WOODLANDS ST 41,12,1985,Y,N,N,N,N,N,WL,62,0,0,6,4,10,42,0,0,0,0,0,0
403,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
403A,ADMIRALTY LINK,1,1999,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
403A,FERNVALE LANE,22,2003,Y,Y,N,N,N,N,SK,85,0,0,0,43,42,0,0,0,0,0,0,0
403B,FERNVALE LANE,22,2002,Y,N,N,N,N,N,SK,85,0,0,0,43,42,0,0,0,0,0,0,0
404,ADMIRALTY LINK,15,1999,Y,N,N,N,N,N,SB,115,0,0,0,59,56,0,0,0,0,0,0,0
404,BEDOK NTH AVE 3,11,1979,Y,N,N,Y,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0
404,HOUGANG AVE 10,4,1984,Y,N,N,N,N,N,HG,40,0,0,24,16,0,0,0,0,0,0,0,0
404,JURONG WEST ST 42,9,1983,Y,N,N,Y,N,N,JW,80,0,0,0,16,64,0,0,0,0,0,0,0
404,PANDAN GDNS,15,1978,Y,N,N,N,N,N,JE,112,0,0,0,0,112,0,0,0,0,0,0,0
404,SIN MING AVE,4,1985,Y,N,N,N,N,N,BH,24,0,0,0,0,0,24,0,0,0,0,0,0
404A,ADMIRALTY LINK,5,1999,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
404A,FERNVALE LANE,22,2002,Y,N,N,N,N,N,SK,85,0,0,0,43,42,0,0,0,0,0,0,0
405,ANG MO KIO AVE 10,12,1978,Y,Y,N,N,N,N,AMK,150,0,0,124,22,4,0,0,0,0,0,0,0
405,BEDOK NTH AVE 3,25,1979,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0
405,BT BATOK WEST AVE 7,16,1992,Y,N,N,N,N,N,BB,60,0,0,0,0,0,60,0,0,0,0,0,0
405,FERNVALE LANE,1,2003,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
405,JURONG WEST ST 42,11,1983,Y,Y,N,N,N,N,JW,80,0,0,0,0,0,80,0,0,0,0,0,0
405,PASIR RIS DR 6,13,1989,Y,N,N,N,N,N,PRC,108,0,0,0,84,24,0,0,0,0,0,0,0
405,SIN MING AVE,25,1985,Y,N,N,N,N,N,BH,96,0,0,0,0,96,0,0,0,0,0,0,0
405,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,113,0,0,90,0,23,0,0,0,0,0,0,0
405,YISHUN AVE 6,11,1987,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0
405A,FERNVALE LANE,22,2002,Y,N,N,N,N,N,SK,84,0,0,0,42,42,0,0,0,0,0,0,0
405B,FERNVALE LANE,22,2002,Y,N,N,Y,N,N,SK,84,0,0,0,42,42,0,0,0,0,0,0,0
405C,FERNVALE LANE,22,2002,Y,Y,N,N,N,N,SK,84,0,0,0,63,21,0,0,0,0,0,0,0
406,HOUGANG AVE 10,13,1984,Y,N,N,Y,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0
406,YISHUN AVE 6,11,1987,Y,N,N,Y,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0
406A,WOODLANDS ST 41,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
406B,FERNVALE RD,21,2003,Y,N,N,Y,N,N,SK,122,0,0,0,42,80,0,0,0,0,0,0,0
406C,FERNVALE RD,24,2003,Y,N,N,Y,N,N,SK,156,0,0,0,68,88,0,0,0,0,0,0,0
407,HOUGANG AVE 10,13,1984,Y,N,N,N,N,N,HG,84,0,0,0,0,0,84,0,0,0,0,0,0
407,PANDAN GDNS,15,1978,Y,N,N,Y,N,N,JE,112,0,0,0,0,112,0,0,0,0,0,0,0
407,SERANGOON AVE 1,13,1988,Y,N,N,Y,N,N,SGN,84,0,0,0,72,12,0,0,0,0,0,0,0
407,YISHUN AVE 6,12,1986,Y,Y,N,Y,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0
407B,FERNVALE RD,26,2003,Y,N,N,N,N,N,SK,173,0,0,0,100,73,0,0,0,0,0,0,0
408,FAJAR RD,11,1988,Y,N,N,N,N,N,BP,80,0,0,0,0,0,80,0,0,0,0,0,0
408,FERNVALE RD,4,2003,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
408,HOUGANG AVE 10,13,1984,Y,N,N,N,N,N,HG,120,0,0,0,24,96,0,0,0,0,0,0,0
408,JURONG WEST ST 42,11,1983,Y,N,N,N,N,N,JW,90,0,0,0,10,80,0,0,0,0,0,0,0
408,SERANGOON AVE 1,13,1988,Y,Y,N,N,N,N,SGN,72,0,0,0,48,24,0,0,0,0,0,0,0
408,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,139,0,0,120,0,19,0,0,0,0,0,0,0
408A,FERNVALE RD,25,2004,Y,Y,N,N,N,N,SK,131,0,0,0,92,39,0,0,0,0,0,0,0
408C,FERNVALE RD,25,2004,Y,N,N,N,N,N,SK,130,0,0,0,68,62,0,0,0,0,0,0,0
409,ANG MO KIO AVE 10,1,1979,N,Y,Y,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
409,BT BATOK WEST AVE 4,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0
409,HOUGANG AVE 10,13,1984,Y,N,N,N,N,N,HG,96,0,0,0,18,78,0,0,0,0,0,0,0
409,JURONG WEST ST 42,13,1985,Y,N,N,Y,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0
409,PASIR RIS DR 6,11,1989,Y,N,N,N,N,N,PRC,80,0,0,0,60,20,0,0,0,0,0,0,0
409,SERANGOON CTRL,13,1988,Y,N,N,Y,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
409,SEMBAWANG DR,14,1999,Y,N,N,N,N,N,SB,93,0,0,0,28,65,0,0,0,0,0,0,0
409,TAMPINES ST 41,12,1985,Y,N,N,N,N,N,TAP,88,0,0,0,88,0,0,0,0,0,0,0,0
41,CAMBRIDGE RD,8,1981,Y,Y,N,N,N,N,KWN,56,0,0,0,56,0,0,0,0,0,0,0,0
41,CIRCUIT RD,18,1994,Y,N,N,N,N,N,GL,44,0,0,0,5,39,0,0,0,0,0,0,0
41,JLN TIGA,1,2003,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
41,TEBAN GDNS RD,12,1977,Y,N,N,Y,N,N,JE,110,0,0,0,110,0,0,0,0,0,0,0,0
410,C'WEALTH AVE WEST,14,1977,Y,N,N,N,N,N,CL,130,0,0,0,130,0,0,0,0,0,0,0,0
410,PANDAN GDNS,15,1978,Y,N,N,Y,N,N,JE,165,0,0,162,0,3,0,0,0,0,0,0,0
410,SIN MING AVE,25,2017,Y,N,N,Y,N,N,BH,408,0,0,0,0,0,0,0,0,168,240,0,0
410,YISHUN RING RD,12,1987,Y,Y,N,N,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0
410A,FERNVALE RD,25,2010,Y,N,N,N,N,N,SK,144,0,0,0,144,0,0,0,0,0,0,0,0
410A,SIN MING AVE,6,2016,N,Y,N,N,Y,Y,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
410B,FERNVALE RD,25,2011,Y,N,N,N,N,N,SK,146,0,0,0,146,0,0,0,0,0,0,0,0
411,BEDOK NTH AVE 2,12,1979,Y,N,N,Y,N,N,BD,132,0,0,0,132,0,0,0,0,0,0,0,0
411,BT BATOK WEST AVE 4,12,1985,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0
411,C'WEALTH AVE WEST,14,1977,Y,Y,N,N,N,N,CL,130,0,0,0,130,0,0,0,0,0,0,0,0
411,HOUGANG AVE 10,13,1984,Y,N,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0
411,PANDAN GDNS,15,1978,Y,Y,N,N,N,N,JE,165,0,0,162,0,3,0,0,0,0,0,0,0
411,SAUJANA RD,4,1988,Y,N,N,N,N,N,BP,24,0,0,0,0,0,24,0,0,0,0,0,0
411,SEMBAWANG DR,14,1999,Y,N,N,Y,N,N,SB,92,0,0,0,27,65,0,0,0,0,0,0,0
411,TAMPINES ST 41,12,1984,Y,N,N,Y,N,N,TAP,103,0,0,74,0,29,0,0,0,0,0,0,0
411B,FERNVALE RD,25,2011,Y,Y,N,N,N,N,SK,136,0,0,0,136,0,0,0,0,0,0,0,0
412,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,88,0,0,0,88,0,0,0,0,0,0,0,0
412,BEDOK NTH AVE 2,9,1978,Y,Y,N,N,N,N,BD,146,0,0,132,14,0,0,0,0,0,0,0,0
412,C'WEALTH AVE WEST,14,1977,Y,N,N,N,N,N,CL,130,0,0,0,130,0,0,0,0,0,0,0,0
412,FERNVALE LINK,1,2002,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
412,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,107,0,0,78,0,29,0,0,0,0,0,0,0
412A,BT BATOK WEST AVE 4,7,2015,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
412A,FERNVALE LINK,23,2002,Y,N,N,Y,N,N,SK,122,0,0,0,39,83,0,0,0,0,0,0,0
412B,FERNVALE LINK,23,2002,Y,N,N,N,N,N,SK,122,0,0,0,39,83,0,0,0,0,0,0,0
413,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,88,0,0,0,88,0,0,0,0,0,0,0,0
413,C'WEALTH AVE WEST,25,1977,Y,N,N,N,N,N,CL,96,0,0,0,0,96,0,0,0,0,0,0,0
413,CHOA CHU KANG AVE 3,15,1991,Y,N,N,N,N,N,CCK,116,0,0,0,116,0,0,0,0,0,0,0,0
413,FERNVALE LINK,5,2002,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
413,HOUGANG AVE 10,13,1984,Y,N,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0
413,PASIR RIS DR 6,4,1989,Y,N,N,N,N,N,PRC,28,0,0,0,0,0,28,0,0,0,0,0,0
413,SAUJANA RD,11,1988,Y,N,N,Y,N,N,BP,80,0,0,0,44,36,0,0,0,0,0,0,0
413,TAMPINES ST 41,4,1985,Y,N,N,N,N,N,TAP,24,0,0,16,8,0,0,0,0,0,0,0,0
413A,C'WEALTH AVE WEST,5,1995,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
413B,FERNVALE LINK,23,2002,Y,N,N,N,N,N,SK,122,0,0,0,39,83,0,0,0,0,0,0,0
414,ANG MO KIO AVE 10,12,1978,Y,N,N,Y,N,N,AMK,132,0,0,0,132,0,0,0,0,0,0,0,0
414,C'WEALTH AVE WEST,25,1977,Y,N,N,N,N,N,CL,96,0,0,0,0,96,0,0,0,0,0,0,0
414,CHOA CHU KANG AVE 4,12,1991,Y,N,N,N,N,N,CCK,91,0,0,0,69,22,0,0,0,0,0,0,0
414,FERNVALE LINK,1,2015,N,N,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
414,HOUGANG AVE 10,13,1984,Y,N,N,Y,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0
414,JURONG WEST ST 42,12,1983,Y,Y,N,N,N,N,JW,109,0,0,0,109,0,0,0,0,0,0,0,0
414,PASIR RIS DR 6,13,1989,Y,N,N,N,N,N,PRC,72,0,0,0,48,24,0,0,0,0,0,0,0
414,SEMBAWANG DR,14,1999,Y,N,N,N,N,N,SB,91,0,0,0,26,65,0,0,0,0,0,0,0
414,YISHUN RING RD,2,1992,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
414B,FERNVALE LINK,22,2014,Y,N,N,Y,N,N,SK,147,0,0,84,63,0,0,0,0,0,0,0,0
415,BEDOK NTH AVE 2,25,1978,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0
415,BT BATOK WEST AVE 4,4,1986,Y,Y,N,Y,N,N,BB,16,0,0,10,6,0,0,0,0,0,0,0,0
415,C'WEALTH AVE WEST,25,1977,Y,Y,N,N,N,N,CL,96,0,0,0,0,96,0,0,0,0,0,0,0
415,FERNVALE LINK,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
415,JURONG WEST ST 42,12,1983,Y,N,N,N,N,N,JW,88,0,0,0,12,76,0,0,0,0,0,0,0
415,PASIR RIS DR 6,13,1989,Y,N,N,Y,N,N,PRC,72,0,0,0,48,24,0,0,0,0,0,0,0
415,SEMBAWANG DR,14,1999,Y,N,N,N,N,N,SB,65,0,0,0,0,0,65,0,0,0,0,0,0
415A,FERNVALE LINK,22,2014,Y,N,N,Y,N,N,SK,147,0,0,0,84,63,0,0,0,0,0,0,0
415B,FERNVALE LINK,21,2014,Y,N,N,N,N,N,SK,142,0,0,0,62,80,0,0,0,0,0,0,0
415C,FERNVALE LINK,21,2014,Y,N,N,N,N,N,SK,143,0,0,0,61,82,0,0,0,0,0,0,0
416,ANG MO KIO AVE 10,14,1978,Y,Y,N,N,N,N,AMK,188,0,0,160,24,1,3,0,0,0,0,0,0
416,BT BATOK WEST AVE 4,12,1985,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0
416,CHOA CHU KANG AVE 4,15,1991,Y,N,N,N,N,N,CCK,80,0,0,0,38,42,0,0,0,0,0,0,0
416,EUNOS RD 5,4,1984,Y,Y,N,N,N,N,GL,27,0,0,27,0,0,0,0,0,0,0,0,0
416,PASIR RIS DR 6,13,1989,Y,Y,N,N,N,N,PRC,96,0,0,0,72,24,0,0,0,0,0,0,0
416,YISHUN AVE 11,10,1992,Y,N,N,N,N,N,YS,66,0,0,0,41,25,0,0,0,0,0,0,0
416A,FERNVALE LINK,22,2014,Y,N,N,Y,N,N,SK,147,0,0,0,84,63,0,0,0,0,0,0,0
417,BEDOK NTH AVE 2,25,1978,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0
417,BT BATOK WEST AVE 4,12,1985,Y,N,N,Y,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0
417,FAJAR RD,4,1988,Y,N,N,N,N,N,BP,48,0,0,0,30,18,0,0,0,0,0,0,0
417,FERNVALE LINK,6,2017,N,Y,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
417,JURONG WEST ST 42,10,1984,Y,N,N,N,N,N,JW,112,0,0,56,56,0,0,0,0,0,0,0,0
417,SERANGOON CTRL,13,1988,Y,N,N,Y,N,N,SGN,54,0,0,0,0,0,54,0,0,0,0,0,0
418,ANG MO KIO AVE 10,14,1978,Y,N,N,Y,N,N,AMK,201,0,0,168,26,1,6,0,0,0,0,0,0
418,BEDOK NTH AVE 2,9,1978,Y,Y,N,N,N,N,BD,158,0,0,142,14,2,0,0,0,0,0,0,0
418,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,91,0,0,0,26,65,0,0,0,0,0,0,0
418,CHOA CHU KANG AVE 4,12,1991,Y,N,N,Y,N,N,CCK,88,0,0,0,66,22,0,0,0,0,0,0,0
418,FERNVALE LINK,1,2017,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
418,TAMPINES ST 41,12,1984,Y,N,N,Y,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0
418A,FERNVALE LINK,22,2017,Y,N,N,N,N,N,SK,208,0,83,125,0,0,0,0,0,0,0,0,0
418B,FERNVALE LINK,20,2017,Y,N,N,N,N,N,SK,190,0,38,38,114,0,0,0,0,0,0,0,0
418C,FERNVALE LINK,21,2017,Y,N,N,Y,N,N,SK,120,0,0,0,120,0,0,0,0,0,0,0,0
419,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,169,0,0,139,22,1,6,0,0,0,0,1,0
419,BT BATOK WEST AVE 2,10,1986,Y,N,N,Y,N,N,BB,90,0,0,0,44,46,0,0,0,0,0,0,0
419,FAJAR RD,12,1988,Y,Y,N,Y,N,N,BP,126,0,0,0,71,55,0,0,0,0,0,0,0
419,JURONG WEST ST 42,12,1984,Y,Y,N,N,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0
419,PASIR RIS DR 6,11,1988,Y,N,N,N,N,N,PRC,80,0,0,0,60,20,0,0,0,0,0,0,0
419A,YISHUN AVE 11,3,1992,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
42,CAMBRIDGE RD,8,1981,Y,Y,N,N,N,N,KWN,56,0,0,0,56,0,0,0,0,0,0,0,0
42,CHAI CHEE ST,13,1979,Y,Y,N,N,N,N,BD,212,0,0,184,24,1,3,0,0,0,0,0,0
42,CIRCUIT RD,18,1994,Y,N,N,Y,N,N,GL,82,0,0,0,45,37,0,0,0,0,0,0,0
42,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0
42,KIM CHENG ST,4,1949,Y,N,N,N,N,N,BM,24,0,0,24,0,0,0,0,0,0,0,0,0
42,SIMS DR,12,1989,Y,N,N,N,N,N,GL,66,0,0,0,66,0,0,0,0,0,0,0,0
42,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,118,0,29,87,2,0,0,0,0,0,0,0,0
42A,HAVELOCK RD,1,2001,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
42A,SIMS DR,4,1989,Y,N,N,N,N,N,GL,24,0,0,0,15,9,0,0,0,0,0,0,0
421,BEDOK NTH RD,14,1978,Y,N,N,N,N,N,BD,156,0,0,0,156,0,0,0,0,0,0,0,0
421A,CHOA CHU KANG AVE 4,1,1992,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
422A,FAJAR RD,7,2017,N,N,N,Y,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
424,YISHUN AVE 11,1,2014,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
424A,YISHUN AVE 11,13,2014,Y,N,N,N,N,N,YS,132,0,96,36,0,0,0,0,0,0,0,0,0
424B,YISHUN AVE 11,13,2014,Y,N,N,N,N,N,YS,132,0,96,36,0,0,0,0,0,0,0,0,0
424C,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,132,0,0,84,48,0,0,0,0,0,0,0,0
424D,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,108,0,0,24,84,0,0,0,0,0,0,0,0
426,YISHUN AVE 11,6,2013,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
426A,YISHUN AVE 11,13,2013,Y,N,N,Y,N,N,YS,120,0,3,0,24,72,0,0,21,0,0,0,0
426B,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,72,0,0,0,72,0,0,0,0,0,0,0,0
426C,YISHUN AVE 11,13,2013,Y,N,N,Y,N,N,YS,96,0,4,0,24,24,0,0,44,0,0,0,0
426D,YISHUN AVE 11,13,2013,Y,N,N,Y,N,N,YS,120,0,1,0,24,72,0,0,23,0,0,0,0
428,YISHUN AVE 11,1,2015,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
428A,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,96,0,0,0,48,48,0,0,0,0,0,0,0
429A,CHOA CHU KANG AVE 4,5,1993,N,Y,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
429A,YISHUN AVE 11,13,2014,Y,N,N,N,N,N,YS,132,0,0,24,108,0,0,0,0,0,0,0,0
429B,YISHUN AVE 11,13,2014,Y,N,N,Y,N,N,YS,96,0,0,24,72,0,0,0,0,0,0,0,0
429C,YISHUN AVE 11,1,2014,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
43,JLN TIGA,19,2003,Y,Y,N,N,N,N,GL,71,0,0,0,35,36,0,0,0,0,0,0,0
430,YISHUN AVE 11,6,2014,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
430A,YISHUN AVE 11,13,2014,Y,N,N,Y,N,N,YS,126,0,0,24,102,0,0,0,0,0,0,0,0
430B,FERNVALE LINK,25,2013,Y,N,N,N,N,N,SK,129,0,0,87,42,0,0,0,0,0,0,0,0
430C,FERNVALE LINK,25,2013,Y,N,N,N,N,N,SK,123,0,0,93,30,0,0,0,0,0,0,0,0
430D,FERNVALE LINK,25,2013,Y,N,N,Y,N,N,SK,135,0,0,0,72,63,0,0,0,0,0,0,0
431,FERNVALE LINK,1,2013,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
431,YISHUN AVE 1,7,2014,N,Y,N,N,Y,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
431A,YISHUN AVE 1,13,2014,Y,N,N,Y,N,N,YS,72,0,0,0,36,36,0,0,0,0,0,0,0
431B,YISHUN AVE 1,13,2014,Y,N,N,N,N,N,YS,84,0,0,36,48,0,0,0,0,0,0,0,0
431C,YISHUN AVE 1,13,2014,Y,N,N,N,N,N,YS,108,0,0,60,48,0,0,0,0,0,0,0,0
432C,YISHUN AVE 1,13,2014,Y,N,N,Y,N,N,YS,96,0,0,0,24,72,0,0,0,0,0,0,0
432D,YISHUN AVE 1,13,2014,Y,N,N,Y,N,N,YS,72,0,0,0,24,48,0,0,0,0,0,0,0
433,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
435,BT BATOK WEST AVE 5,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
435A,BT BATOK WEST AVE 5,15,2018,Y,N,N,N,N,N,BB,336,0,0,0,0,0,0,0,0,168,168,0,0
435B,BT BATOK WEST AVE 5,15,2018,Y,N,N,N,N,N,BB,182,0,112,28,42,0,0,0,0,0,0,0,0
435C,BT BATOK WEST AVE 5,15,2018,Y,N,N,N,N,N,BB,138,0,0,0,82,56,0,0,0,0,0,0,0
436,BT BATOK WEST AVE 5,8,2018,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
436,HOUGANG AVE 8,13,1990,Y,Y,N,N,N,N,HG,84,0,0,0,72,12,0,0,0,0,0,0,0
436,YISHUN AVE 11,12,2009,Y,N,N,Y,N,N,YS,176,0,0,0,0,0,0,0,0,110,66,0,0
436A,BT BATOK WEST AVE 5,14,2018,Y,N,N,N,N,N,BB,169,0,104,26,39,0,0,0,0,0,0,0,0
436D,FERNVALE RD,21,2007,Y,N,N,Y,N,N,SK,110,0,0,40,70,0,0,0,0,0,0,0,0
437A,BT BATOK WEST AVE 5,14,2018,Y,N,N,N,N,N,BB,130,0,0,0,78,52,0,0,0,0,0,0,0
438A,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,182,0,98,0,84,0,0,0,0,0,0,0,0
